First Index,Second Index,Similarity
2090,11456,0.932679295539856
2092,11470,0.8669289350509644
2093,11463,0.8086626529693604
2094,11465,0.9393652081489563
2098,16516,0.7743426561355591
2102,11468,0.8287452459335327
2103,11469,0.8287452459335327
2104,11476,0.8948248624801636
2105,11461,0.9258568286895752
2106,11471,0.8526737689971924
2107,11472,0.8134127855300903
2108,11473,0.9358264207839966
2109,11474,0.8134127855300903
2110,11475,0.8134127855300903
2111,11458,0.9004811644554138
2118,11481,0.822685956954956
2119,12697,0.9131860733032227
2120,11488,0.884109616279602
2121,15557,0.8568943738937378
2124,10370,0.770288348197937
2127,12740,0.9082488417625427
2128,12737,0.9127489328384399
2129,12738,0.8995883464813232
2130,12739,0.8928095102310181
2134,13750,0.9129749536514282
2136,13768,0.7778284549713135
2138,12078,0.9270756244659424
2139,12079,0.8968799114227295
2140,12081,0.8586359620094299
2141,15039,0.8823040723800659
2142,15043,0.8594764471054077
2143,15038,0.8823040723800659
2145,15037,0.8823040723800659
2148,15041,0.8823040723800659
2150,12750,0.8486736416816711
2151,15036,0.8431816697120667
2160,11494,0.9549986124038696
2161,11497,0.8641356825828552
2162,11499,0.8389462232589722
2163,11498,0.9094828367233276
2164,11500,0.8662797808647156
2170,11516,0.8640339374542236
2171,11495,0.9248766899108887
2172,11493,0.9494373202323914
2175,13853,0.9530208706855774
2176,17707,0.8548438549041748
2177,11509,0.9668626189231873
2178,12067,0.8046910762786865
2179,11506,0.9562474489212036
2180,11510,0.9930201172828674
2181,11511,0.9140692949295044
2182,11512,0.9098433256149292
2184,11504,0.8997097611427307
2187,11517,0.9685739278793335
2189,11515,0.932895302772522
2190,11521,0.898784875869751
2191,11514,0.8867865204811096
2196,11522,0.9537049531936646
2197,11523,0.7840967774391174
2198,11513,1.0
2200,11518,0.8388555645942688
2204,11519,0.9183298945426941
2205,11520,0.8925581574440002
2206,17710,0.8071423768997192
2207,11525,0.7372221946716309
2208,11526,0.943855345249176
2209,11527,0.7632672190666199
2210,11528,0.7872282862663269
2213,11529,0.9751288890838623
2214,11530,0.9751288890838623
2215,11531,0.9751288890838623
2217,11533,0.9350504875183105
2218,11532,0.9565554857254028
2225,11537,0.9482990503311157
2226,11571,0.8995714783668518
2231,12165,0.9576689600944519
2232,11562,0.9422657489776611
2233,18947,0.9011158347129822
2235,11623,0.9010716676712036
2243,11546,0.9181225299835205
2244,11545,0.9181225299835205
2246,11547,0.9181225299835205
2254,11560,0.8852754235267639
2256,19047,0.8568070530891418
2258,11548,0.8982189893722534
2260,11570,0.9108946323394775
2264,14036,0.9552066326141357
2265,15195,0.8975038528442383
2268,11534,0.8670408725738525
2271,11647,0.864229142665863
2273,11584,0.8656269311904907
2274,11538,0.9090321063995361
2275,11539,0.9439313411712646
2276,11540,0.9439313411712646
2277,11543,0.9298256039619446
2278,11542,0.9649924635887146
2285,11614,0.705543041229248
2287,11593,0.8432391881942749
2289,11592,0.8725904822349548
2291,11595,0.8534231185913086
2296,11602,0.8702861666679382
2300,11601,0.9437738656997681
2301,13135,0.9061745405197144
2302,11544,0.9953234195709229
2308,11589,0.8681014776229858
2309,11590,0.8681014776229858
2310,11591,0.8986216187477112
2311,11572,0.7688014507293701
2312,11541,0.9180821180343628
2313,11573,0.9459111094474792
2314,11594,0.9676322937011719
2315,11596,0.8967896103858948
2316,11598,0.8967896103858948
2322,11635,0.9151384830474854
2324,11597,0.8552587628364563
2325,11606,0.8407102823257446
2326,11556,0.8294602036476135
2334,11621,0.8048596978187561
2345,11574,0.8698863983154297
2346,11575,0.8698863983154297
2347,11549,0.8876250386238098
2353,11649,0.8548842668533325
2361,17992,0.8227259516716003
2371,11656,0.9638640880584717
2381,11662,0.8656200766563416
2384,11685,0.9290949106216431
2385,11672,0.9286563396453857
2387,11693,0.9165990352630615
2388,11708,0.93430495262146
2389,11671,0.9315443634986877
2390,11385,0.8973296880722046
2391,11684,0.9637763500213623
2392,11664,0.8957509398460388
2393,11666,0.9233811497688293
2395,11667,0.9692277908325195
2396,11663,0.9629613161087036
2397,11668,0.8747676610946655
2399,11669,0.9233811497688293
2400,11665,0.9347116947174072
2401,11670,0.9462944865226746
2403,14918,0.8071955442428589
2404,11687,0.9403458833694458
2405,11686,0.9127233624458313
2406,11692,0.9001128077507019
2408,11713,0.8214490413665771
2410,11689,0.9199590682983398
2411,11707,0.8562924861907959
2413,11709,0.8562924861907959
2414,15263,0.8167939186096191
2418,11688,0.89845210313797
2419,11711,0.8260379433631897
2423,11712,0.8553042411804199
2424,11718,0.9050582647323608
2425,11706,0.8598604202270508
2426,11714,0.9450580477714539
2427,11715,0.9450580477714539
2428,11716,0.8463013768196106
2429,11732,0.8008922338485718
2430,11720,0.9060661196708679
2431,11719,0.9623422622680664
2434,11721,0.8620162010192871
2435,11722,0.906036376953125
2436,11727,0.8111813068389893
2437,11728,0.9003955125808716
2438,11729,0.9003955125808716
2439,11730,0.9003955125808716
2440,11731,0.9755510091781616
2443,11738,0.7928289175033569
2444,11735,0.9407293796539307
2445,11736,0.9027776718139648
2446,11737,0.8505877256393433
2451,18043,0.7413652539253235
2455,11747,0.8400919437408447
2460,11739,0.9229798316955566
2465,11749,0.9096400141716003
2466,11750,0.9127273559570312
2470,11751,0.835089921951294
2471,11755,0.8741793036460876
2472,11756,0.8741793036460876
2473,11757,0.8741793036460876
2474,11845,0.9712892770767212
2478,11758,0.8376374244689941
2483,11761,0.8609704971313477
2484,11766,0.7511736154556274
2488,11765,0.7093054056167603
2489,11767,0.9578607082366943
2490,11763,0.9241598844528198
2491,11764,0.8705365657806396
2532,18042,0.8227623701095581
2554,11770,0.845511794090271
2555,11778,0.9692976474761963
2557,11776,0.9011632204055786
2562,11768,0.8692972660064697
2563,11769,0.8905729651451111
2564,11772,0.8850088119506836
2566,15330,0.8107445240020752
2571,15331,0.908360481262207
2573,11789,0.8391543626785278
2578,11787,0.8444868922233582
2579,11786,0.8444868922233582
2584,11790,0.8844785094261169
2585,11788,0.8844785094261169
2587,11781,0.9012261629104614
2588,11782,0.9015011787414551
2589,11777,0.8977046012878418
2595,11780,0.9204620718955994
2597,11779,0.9204620718955994
2598,11785,0.8979889750480652
2599,11798,0.8841989040374756
2600,11801,0.8841989040374756
2601,11802,0.9305214881896973
2602,11804,0.9211708307266235
2604,11791,0.8660538196563721
2609,11807,0.8558032512664795
2612,11809,0.7871938943862915
2614,11811,0.8359796404838562
2631,11806,0.9322874546051025
2632,11810,0.9414345026016235
2633,11808,0.9048795700073242
2643,10341,0.9346057176589966
2646,11824,0.9180210828781128
2647,11840,0.8853495717048645
2648,19634,0.9491918087005615
2650,11862,0.9554443359375
2652,11843,0.8151807188987732
2654,11844,0.8151807188987732
2658,12567,0.848727285861969
2660,11852,0.798719048500061
2661,11857,0.7386336326599121
2663,11859,0.922662615776062
2668,11853,0.8904811143875122
2669,11858,0.9230387806892395
2671,11855,0.8605126738548279
2675,11861,0.9506585001945496
2676,11868,0.9565877914428711
2677,11860,0.9280135035514832
2680,11870,0.9216659665107727
2681,11871,0.8925852179527283
2684,11923,0.8700411915779114
2685,11864,0.9220542311668396
2686,11866,0.8608907461166382
2687,11867,0.9124312400817871
2688,11872,0.9220685958862305
2691,11848,0.866319477558136
2704,11875,0.7861289978027344
2706,11876,0.8782395124435425
2713,11874,0.8449161052703857
2715,11885,0.8657954931259155
2716,11233,0.8335365056991577
2717,11234,0.913875162601471
2719,11884,0.7898415327072144
2720,11889,0.7920492887496948
2721,11897,0.9185727834701538
2722,11896,0.904172956943512
2723,11892,0.8380273580551147
2724,11899,0.8900034427642822
2725,11900,0.9235173463821411
2726,11901,0.8987016677856445
2727,11902,0.8333777189254761
2728,11905,0.7858293652534485
2730,11913,0.9287925958633423
2731,11909,0.9469659924507141
2733,11918,0.9012404680252075
2734,11907,0.8625813126564026
2735,11911,0.7950224280357361
2736,11908,0.8625813126564026
2740,11917,0.9568701982498169
2753,11926,0.8854885101318359
2766,19901,0.8506383895874023
2768,13218,0.8553755283355713
2770,13192,0.8596513271331787
2772,11925,0.814883291721344
2776,13943,0.8691434264183044
2812,16455,0.7838876247406006
2818,16951,0.8919999599456787
2819,11936,0.9230401515960693
2826,11927,0.7750659584999084
2832,11924,0.7523224353790283
2834,14428,0.8676831126213074
2841,11937,0.9379399418830872
2853,11928,0.7348130941390991
2857,11940,0.9308610558509827
2859,11941,0.8873065710067749
2871,14433,0.8686110973358154
2872,11939,0.9958802461624146
2875,11944,0.7678598165512085
2881,11945,0.9999999403953552
2882,11359,0.9237779378890991
2883,11946,0.8874877691268921
2884,13813,0.9279590845108032
2885,11947,0.9125344753265381
2886,11948,0.8874877691268921
2887,11949,0.8874877691268921
2888,11301,0.8360194563865662
2889,11950,0.9155871868133545
2890,11952,0.8718695640563965
2892,11953,0.8718695640563965
2893,11951,0.9294610619544983
2894,11954,0.8671255111694336
2900,11967,0.943196177482605
2904,11955,0.865890622138977
2906,11968,0.9380650520324707
2908,11969,0.867966890335083
2909,17317,0.8500402569770813
2918,11960,0.8206809759140015
2919,11962,0.8445881605148315
2920,11970,0.8385921716690063
2921,11956,0.9254231452941895
2925,12255,0.9683728218078613
2933,11986,0.8557164669036865
2944,11993,0.8722590804100037
2945,11507,0.9674302339553833
2946,11990,0.9176090955734253
2947,11992,0.9242644309997559
2949,11995,0.9297537803649902
2950,11999,0.8348815441131592
2952,12002,0.9171224236488342
2953,12003,1.0
2954,12004,1.0
2955,11997,0.9076733589172363
2957,11998,0.9023462533950806
2958,11996,0.8845357894897461
2960,12005,0.9229222536087036
2961,12001,0.9314156770706177
2962,12027,0.8884488344192505
2963,12026,0.8402806520462036
2964,12008,0.6375582218170166
2965,12000,0.902033805847168
2966,12023,0.9296532273292542
2967,12024,0.9433448314666748
2968,12025,0.9016165733337402
2969,12030,0.9106157422065735
2970,12031,0.872226357460022
2971,12032,0.8419817686080933
2973,12057,0.7453263998031616
2974,12028,0.8985397219657898
2975,12029,0.9330915808677673
2976,12033,0.9257610440254211
2978,12035,0.9770431518554688
2986,12042,0.9201306104660034
2990,12034,0.9258754849433899
2991,12043,0.9162415266036987
2992,12044,0.9162415266036987
2994,12037,0.8261688947677612
2995,12038,0.8261688947677612
2996,12039,0.8261688947677612
2997,12040,0.9199658036231995
2998,12041,0.8261688947677612
3007,12050,0.9091665744781494
3008,12046,0.8076785802841187
3009,12051,0.9679135680198669
3010,12052,0.8242735266685486
3012,12053,0.9095765352249146
3013,12047,1.0
3014,12049,0.883937418460846
3016,12056,0.9367072582244873
3018,10219,0.8693181276321411
3020,12070,0.8658281564712524
3021,12076,0.676467776298523
3022,12071,0.8289220333099365
3023,12065,0.8596141934394836
3024,12072,0.8738927841186523
3042,12075,0.7630919218063354
3047,12094,0.7694211006164551
3049,12080,0.879780113697052
3050,12095,0.8164133429527283
3051,12097,0.9196376800537109
3052,12089,0.946433424949646
3053,12098,0.836491584777832
3054,12099,0.9196376800537109
3055,12100,0.9196376800537109
3056,12087,0.8511309623718262
3057,12084,0.9507704973220825
3058,12101,0.8628903031349182
3059,12096,0.8764713406562805
3065,12104,0.5976004004478455
3066,12105,0.9999997615814209
3067,12108,0.8198696374893188
3068,12085,0.9592249393463135
3069,12106,0.8266500234603882
3070,12107,0.769669771194458
3071,12109,0.9999997615814209
3072,12090,0.8282789587974548
3078,12136,0.9015483856201172
3079,12135,0.9015483856201172
3080,12113,0.968614935874939
3081,12121,0.9102683067321777
3082,12110,0.9350483417510986
3083,12125,0.9228711128234863
3084,12111,0.903206467628479
3085,12123,0.9273706674575806
3087,12129,0.8850109577178955
3089,12122,0.8690241575241089
3091,12126,0.8455241918563843
3097,12138,0.9025639891624451
3099,12134,0.9251677989959717
3105,12131,0.9388991594314575
3113,19870,0.8603230714797974
3114,12197,0.8862091302871704
3115,12139,0.8845565319061279
3116,12140,0.8845565319061279
3119,12149,0.9264395236968994
3122,12127,0.8510952591896057
3123,12154,0.901159405708313
3124,12170,0.9169366359710693
3125,12161,0.914249062538147
3126,13267,0.6957676410675049
3128,12171,0.8926205635070801
3129,10532,0.8481590747833252
3130,12132,0.9472997188568115
3131,12133,0.9472997188568115
3132,12157,0.9583431482315063
3133,12160,0.8960244655609131
3134,12159,0.8960244655609131
3135,12150,0.8939946889877319
3136,12151,0.9258930087089539
3137,12152,0.8904181122779846
3138,12153,0.8815795183181763
3140,12175,0.8313366174697876
3141,12185,0.9046527147293091
3142,12174,0.883513331413269
3143,12173,0.8802398443222046
3144,12164,0.9155193567276001
3145,12167,0.9386941194534302
3146,12181,0.7795170545578003
3148,12112,0.9256789088249207
3151,12184,0.8610279560089111
3155,16989,0.8089864253997803
3156,16987,0.8089864253997803
3159,12176,0.9035462737083435
3160,12177,0.8912843465805054
3161,12186,0.7990238666534424
3165,12192,0.9460394382476807
3167,12120,0.868682861328125
3168,12201,0.8890944123268127
3169,12202,0.8890944123268127
3173,12190,0.8765312433242798
3174,12191,0.8969955444335938
3175,12205,0.9132338762283325
3176,12206,0.9450430870056152
3177,12211,0.7912764549255371
3178,12207,0.9618490934371948
3179,12204,0.91380375623703
3181,19374,0.8230016231536865
3183,12212,0.901127278804779
3190,12210,0.8481087684631348
3196,12214,0.8889402151107788
3197,12217,0.8839196562767029
3198,12213,0.8846690654754639
3200,12215,0.8176685571670532
3202,12219,0.9164285659790039
3208,12221,0.9392545819282532
3209,12222,0.8805714845657349
3210,12223,0.9499902129173279
3211,12220,0.932186484336853
3212,12224,0.9225311279296875
3217,11981,0.8335487842559814
3219,12245,0.9667322635650635
3220,12241,0.9667731523513794
3222,10116,0.9693703651428223
3223,12247,0.976189911365509
3224,12248,0.9506238698959351
3225,12249,0.9474335312843323
3226,12246,0.922351598739624
3227,12240,0.9322788119316101
3228,12242,0.9295732975006104
3230,14813,0.8984588980674744
3233,12252,0.8872313499450684
3234,12244,0.9169126749038696
3235,12243,0.8219602108001709
3239,12250,0.7988557815551758
3240,12251,0.8608819842338562
3241,12253,0.7675788998603821
3246,12254,0.9473918676376343
3252,10221,0.8603129982948303
3261,12260,0.9189756512641907
3264,12256,0.8346366882324219
3265,12261,0.9413609504699707
3267,12262,0.9612711071968079
3268,10315,0.9266564249992371
3269,12275,0.8499002456665039
3270,12276,0.8045042157173157
3272,12277,0.9096395373344421
3275,12273,0.9173402786254883
3277,12269,0.8625129461288452
3286,12266,0.8125941753387451
3287,12270,0.8593332171440125
3288,12280,0.8279026746749878
3290,12267,0.8837039470672607
3291,12268,0.8837039470672607
3292,10316,0.9454563856124878
3294,15273,0.7578225135803223
3295,12271,0.8557149171829224
3303,12278,0.8355405926704407
3304,17643,0.9200103878974915
3305,17681,0.8493922352790833
3306,12272,0.9119271039962769
3311,10314,0.9295613765716553
3313,18124,0.8762024641036987
3318,12286,0.816502034664154
3323,12284,0.9410306811332703
3326,12283,0.9657297730445862
3336,12287,0.7849984169006348
3338,12289,0.9003609418869019
3339,12299,0.9003609418869019
3340,12301,0.8645203709602356
3341,12303,0.8781749606132507
3343,12290,0.8877208232879639
3347,12300,0.9216078519821167
3348,12295,0.9119846820831299
3349,12296,0.9119846820831299
3350,12297,0.9216078519821167
3352,12337,0.9550925493240356
3353,12305,0.9676637053489685
3356,12309,0.7782812118530273
3357,12306,0.8659577369689941
3358,12363,0.7849259972572327
3359,12304,0.9385058879852295
3362,12315,0.8892106413841248
3364,12314,0.8216311931610107
3367,12328,0.9140942096710205
3369,12332,0.85862797498703
3370,12350,0.9311550259590149
3371,12311,0.9647672772407532
3372,12307,0.8905593156814575
3373,12316,0.8845679759979248
3376,12352,0.8221783638000488
3377,12351,0.8652917146682739
3378,12353,0.9199808239936829
3379,16088,0.7826650142669678
3380,12354,0.9492874145507812
3383,12346,0.914028525352478
3384,12343,0.914028525352478
3385,12344,0.9383326172828674
3386,12341,0.8966407775878906
3387,12349,0.914028525352478
3388,12312,0.8858445882797241
3390,12318,0.9203301668167114
3395,12358,0.8552390336990356
3399,12345,0.9229122400283813
3400,12347,0.9229122400283813
3401,12348,0.9229122400283813
3403,12355,0.7831266522407532
3405,12334,0.8548029065132141
3407,12362,0.915629506111145
3408,10922,0.7361214756965637
3409,12364,0.8630356788635254
3410,12365,0.8630356788635254
3411,12361,0.8988828659057617
3412,12333,0.7760770320892334
3416,12375,0.7719559669494629
3417,12367,0.8383280038833618
3418,12368,1.000000238418579
3419,12369,0.8408974409103394
3420,12370,1.000000238418579
3421,12371,1.000000238418579
3422,12372,1.000000238418579
3423,12373,1.000000238418579
3424,12377,0.8488224148750305
3425,12465,0.9586918354034424
3426,12468,0.9434586763381958
3427,12535,0.8348972797393799
3428,12466,0.8979114890098572
3429,11148,0.9570281505584717
3432,12379,0.913856029510498
3433,15730,0.8758160471916199
3434,12381,0.8811306953430176
3435,12400,0.9254488945007324
3436,10619,0.8623135089874268
3438,12404,0.8845844268798828
3441,18370,0.8152796030044556
3442,18371,0.7811872959136963
3443,12409,0.8882250189781189
3444,12415,0.8686113357543945
3445,12403,0.8910391330718994
3446,12412,0.8758593797683716
3447,12405,0.9134526252746582
3448,12406,0.8844925761222839
3449,12414,0.9088923931121826
3450,12420,0.9250036478042603
3451,12421,0.8882250189781189
3452,12422,0.8882250189781189
3453,12410,0.8882250189781189
3454,12411,0.8882250189781189
3455,12417,0.8882250189781189
3456,12418,0.8882250189781189
3457,12419,0.8853082656860352
3458,12426,0.8882250189781189
3460,12423,0.8844347596168518
3461,12425,0.9227450489997864
3465,12429,0.8183061480522156
3470,12388,0.8986319303512573
3474,12391,0.9299150109291077
3475,12432,0.9467135667800903
3476,12444,0.7799866199493408
3479,12439,0.8827984929084778
3481,12428,0.9144487380981445
3482,12442,0.9178357720375061
3484,12395,0.8504438400268555
3485,12447,0.9230721592903137
3486,12443,0.8466536998748779
3487,12446,0.9258718490600586
3488,12451,0.9201188683509827
3495,12450,0.8426772356033325
3497,12458,0.9008811712265015
3498,12457,0.899121880531311
3499,12452,0.8919445276260376
3500,12453,0.8939753770828247
3501,12454,0.8692114353179932
3502,12455,0.8692114353179932
3503,12456,0.8919445276260376
3506,12459,0.834732711315155
3507,12460,0.834732711315155
3515,12461,0.844821572303772
3518,12464,0.9030611515045166
3525,12462,0.8228472471237183
3526,12467,0.8432723879814148
3528,12532,0.9269002676010132
3533,12472,0.9584585428237915
3537,12480,0.8626117706298828
3543,12537,0.8297913670539856
3553,19586,0.9368383884429932
3556,12490,0.8646488785743713
3558,12478,0.9188146591186523
3560,12492,0.8742961883544922
3561,12481,0.8953453302383423
3562,12463,0.914176344871521
3563,12482,0.9322899580001831
3564,12469,0.9057168960571289
3565,12528,0.8398607969284058
3566,12530,0.9261005520820618
3567,12476,0.8731476068496704
3568,12477,0.9446669816970825
3569,12470,0.9501618146896362
3570,12471,0.9635621309280396
3571,11143,0.9572196006774902
3572,11144,0.8990274667739868
3573,12473,0.9627221822738647
3575,12475,0.842867910861969
3576,12479,0.899186372756958
3577,13020,0.923220694065094
3583,12483,0.9731153845787048
3584,12489,0.906578779220581
3585,12493,0.8414472341537476
3602,13713,0.8314169049263
3610,12496,0.8601083159446716
3611,12538,0.9175617098808289
3612,12498,0.8689349889755249
3613,12500,0.8689349889755249
3614,12494,0.8758869171142578
3620,12957,0.7416372895240784
3621,16373,0.9168727397918701
3627,12495,0.8506425619125366
3633,12501,0.9587281942367554
3634,12516,0.8976396918296814
3636,12504,0.8279600739479065
3637,12506,0.9331617951393127
3638,12505,0.8537668585777283
3642,12510,0.7435377836227417
3645,12554,0.7300945520401001
3647,12540,0.9042394161224365
3648,12533,0.9905886650085449
3649,12534,0.9905886650085449
3654,12543,0.8513336181640625
3657,12507,0.8595219254493713
3658,12508,0.8595219254493713
3659,12511,0.8944519758224487
3660,12512,0.9121792912483215
3661,12529,0.8850576281547546
3662,12541,0.9489831328392029
3663,12539,0.9288653135299683
3664,12542,0.9183822870254517
3667,12553,0.9416811466217041
3670,12547,0.9363686442375183
3671,12546,0.9149311780929565
3672,12548,0.9363686442375183
3673,12549,0.924414873123169
3674,11140,0.9397367238998413
3677,12559,0.8803694844245911
3678,12550,0.9472754001617432
3679,12555,0.8930995464324951
3684,12556,0.9999999403953552
3685,12557,0.9289945960044861
3686,12560,0.8471091389656067
3687,12562,0.7925035357475281
3688,12568,0.8740586638450623
3689,12561,0.7925035357475281
3690,12565,0.9351144433021545
3695,12571,0.8275485634803772
3697,12566,0.8309321403503418
3703,12572,0.786122739315033
3708,12570,0.9278250932693481
3710,12577,0.9018908739089966
3713,12578,0.9285595417022705
3717,12585,0.8537650108337402
3724,12610,0.8854303956031799
3726,15401,0.8366400599479675
3729,16961,0.7943480014801025
3732,12583,0.9375087022781372
3733,12584,0.8991538286209106
3734,12606,0.7724084258079529
3736,12589,0.8184382915496826
3739,12598,0.8671683073043823
3740,12615,0.9360311627388
3742,12665,0.9376530051231384
3746,12603,0.9023774862289429
3749,12607,0.837603747844696
3753,12608,0.8287345170974731
3755,12596,0.9162478446960449
3758,12595,0.932620644569397
3759,12597,0.932620644569397
3762,12600,0.930831789970398
3769,12601,0.9331635236740112
3770,12586,0.8476593494415283
3771,12628,0.9519375562667847
3774,12624,0.9220505356788635
3775,12625,0.9220505356788635
3776,12626,0.9220505356788635
3777,12627,0.9220505356788635
3780,12621,0.9316725730895996
3781,12599,0.8977075219154358
3782,12645,0.8448981046676636
3786,12641,0.9397323131561279
3787,12646,0.7882261872291565
3788,12647,0.8919175863265991
3789,12629,0.9251498579978943
3790,11183,0.9095996618270874
3791,12643,0.8246294260025024
3792,12644,0.8200899362564087
3795,15511,0.8452627658843994
3796,11202,0.8909577131271362
3797,12636,0.9017413258552551
3798,12640,0.8238184452056885
3799,12635,0.9189697504043579
3802,12650,0.8132907152175903
3803,12649,0.9400725960731506
3804,12653,0.9253873229026794
3828,19876,0.8152046203613281
3836,12642,0.9216673374176025
3842,12648,0.851050615310669
3846,12677,0.8528334498405457
3847,12652,0.9261061549186707
3848,12658,0.8700322508811951
3849,12659,0.8616434931755066
3850,12667,0.8394149541854858
3851,12666,0.8904340863227844
3852,12651,0.924536406993866
3853,12668,0.875243067741394
3854,12675,0.895106315612793
3855,12673,0.933606743812561
3856,12671,0.8681272864341736
3857,12672,0.9066216945648193
3858,12679,0.911996603012085
3859,12685,0.8308588862419128
3860,12683,0.8308588862419128
3861,12686,0.8288981318473816
3865,12688,0.7668174505233765
3870,12687,0.9010894298553467
3890,12690,0.8506566286087036
3893,12691,0.8506566286087036
3899,12694,0.9067809581756592
3900,12703,0.9093603491783142
3901,12698,0.7943341732025146
3902,12696,0.8878357410430908
3903,10322,0.9088972806930542
3904,12699,0.8185364007949829
3905,14969,0.9206798672676086
3906,12693,0.8734992742538452
3907,12692,0.8491621017456055
3908,12711,0.9072006940841675
3911,12723,0.9228866696357727
3914,11138,0.9174844622612
3915,12716,0.9982601404190063
3916,12717,0.9982601404190063
3917,12718,0.9982601404190063
3918,12579,0.957476019859314
3919,12722,0.9445117712020874
3920,12725,0.8855125904083252
3921,12727,0.8921827673912048
3922,12712,0.8865622282028198
3924,12734,0.8451476097106934
3925,12728,0.841873824596405
3927,12743,0.9248231649398804
3932,12744,0.877260684967041
3936,16862,0.8060416579246521
3937,12780,0.9748096466064453
3938,12774,0.8748342990875244
3939,12861,0.8944091796875
3942,12858,0.8920250535011292
3944,12775,0.9358131885528564
3945,12790,0.8864474296569824
3946,12794,0.8984113931655884
3947,12798,0.934869647026062
3949,12799,0.9156485795974731
3954,12834,0.8658710718154907
3962,12797,0.8947023749351501
3964,12830,0.9294958114624023
3966,12815,0.8461225032806396
3967,12803,0.9164946675300598
3975,12804,0.9269171953201294
3976,12824,0.8379567861557007
3979,12831,0.8607786893844604
3985,12805,0.9108515381813049
3986,12802,0.8942779302597046
3987,12801,0.9018707871437073
3988,12821,0.8489012122154236
3989,12825,0.879971981048584
3992,12811,0.8384091854095459
3993,12814,0.9093160033226013
3994,13889,0.9647985696792603
3996,12813,0.9339528679847717
3997,12812,0.9486231803894043
3999,12807,0.8696186542510986
4003,12822,0.8681793212890625
4004,12828,0.9491032958030701
4005,12829,0.9018260836601257
4006,12820,0.8753909468650818
4007,12832,0.8605499267578125
4009,12833,0.9174053072929382
4010,12839,0.9200884699821472
4011,12840,0.880520224571228
4014,12851,0.8485612869262695
4018,14705,0.8403186798095703
4019,12842,0.8678358793258667
4020,12849,0.8064191341400146
4022,12843,0.8295067548751831
4023,12845,0.8295067548751831
4025,12850,0.9240232706069946
4028,12823,0.8065894246101379
4034,16863,0.7698174715042114
4035,16861,0.9083170890808105
4055,12862,0.9082897901535034
4056,12863,0.9082897901535034
4057,12869,0.7539556622505188
4063,12868,0.7903655767440796
4065,14936,0.8666268587112427
4066,13632,0.9741151928901672
4070,12865,0.8257564306259155
4071,12866,0.823358416557312
4072,12867,0.8355538845062256
4073,11650,0.9161254167556763
4075,12870,0.8355538845062256
4076,12873,0.8713921904563904
4077,12878,0.9516675472259521
4078,12877,0.9049623608589172
4079,12875,0.9476804137229919
4080,12879,0.8009135723114014
4081,12882,0.9148632287979126
4082,12885,0.9099291563034058
4083,12881,0.8144874572753906
4084,12886,0.9098901748657227
4089,12884,0.9253461956977844
4090,12887,0.9210249781608582
4091,12883,0.9253461956977844
4092,11978,0.8636000752449036
4097,12893,0.883673906326294
4099,12876,0.9083847999572754
4103,12872,0.7878434658050537
4108,12892,0.9249377846717834
4109,12896,0.8826701641082764
4118,12906,0.9546141624450684
4121,17930,0.6046524047851562
4124,16925,0.7706546187400818
4125,16924,0.7882663011550903
4127,14131,0.6715341210365295
4129,19352,0.9112302660942078
4133,13007,0.8456252813339233
4134,13006,0.7989996075630188
4145,19481,0.8725416660308838
4152,14083,0.8809322714805603
4156,12962,0.8846340179443359
4158,12963,0.8561726808547974
4159,12964,0.8561726808547974
4160,12965,0.9009953737258911
4173,15757,0.8764541745185852
4178,14476,0.8957752585411072
4184,12954,0.825725793838501
4186,12955,0.825725793838501
4188,13139,0.8161158561706543
4190,12972,0.7740000486373901
4192,12976,0.8785666823387146
4193,13196,0.8083692193031311
4215,19874,0.8875033259391785
4222,13150,0.8782321214675903
4223,13979,0.8365654945373535
4225,13552,0.8608695268630981
4228,12970,0.8215485215187073
4230,13025,0.9493523836135864
4239,13088,0.9347987174987793
4240,13090,0.9347987174987793
4242,13091,1.0
4246,13134,0.9359188079833984
4248,13136,0.9301202297210693
4252,13272,0.925858736038208
4260,13220,0.8692241311073303
4274,14386,0.8803625106811523
4275,13158,0.764127254486084
4276,13081,0.8523566722869873
4277,13073,0.9142030477523804
4278,17627,0.8206546902656555
4285,13198,0.9157074689865112
4286,13274,0.8701703548431396
4291,14360,0.8757380247116089
4295,13251,0.8319375514984131
4296,13211,0.8478686809539795
4297,13212,0.860450804233551
4298,13213,0.860450804233551
4309,17806,0.7027517557144165
4316,18878,0.7270627021789551
4320,13230,0.87050461769104
4321,13238,0.9132533073425293
4322,13255,0.8941304683685303
4323,13202,0.8908404111862183
4328,13707,0.9173334836959839
4329,15391,0.8689039945602417
4335,13138,0.9166312217712402
4342,13263,0.8797603249549866
4343,13264,0.9162560701370239
4344,13209,0.9225784540176392
4346,19217,0.912516176700592
4347,13258,0.8688759207725525
4348,13259,0.83257657289505
4349,13260,0.8939643502235413
4351,13265,0.7842904925346375
4352,19538,0.8520756363868713
4353,13262,0.8356611132621765
4354,13266,0.9180448651313782
4355,13269,0.8659002780914307
4356,13268,0.8915563821792603
4360,13283,0.8282182216644287
4362,13282,0.878804087638855
4363,13204,0.8989257216453552
4364,13287,0.7437993288040161
4366,13284,0.8445917367935181
4368,13290,0.9732383489608765
4374,18969,0.9529219269752502
4378,13324,0.9485849142074585
4380,13317,0.864987850189209
4382,13365,0.8584215641021729
4383,13321,0.9012845754623413
